frame_index,hand_index,fingertip_id,x,y
62,1,16,752.9398399591446,125.4919171333313
62,1,20,788.7437659502029,140.7577097415924
63,0,4,501.79876774549484,155.45687079429626
63,0,8,472.3408806324005,98.6795723438263
63,0,12,420.4237997531891,87.83857524394989
63,0,16,393.53770196437836,107.25747793912888
63,0,20,366.168717443943,140.20152390003204
63,1,4,676.3724672794342,165.46830534934998
63,1,8,717.8069823980331,113.742396235466
63,1,12,729.4521182775497,123.95942956209183
63,1,16,753.7575668096542,125.10575354099274
63,1,20,788.4927481412888,141.40041172504425
64,0,4,517.4561873078346,155.55982291698456
64,0,8,487.0118671655655,101.6647145152092
64,0,12,442.0049211382866,89.58370238542557
64,0,16,413.8129836320877,101.48174315690994
64,0,20,383.9304730296135,134.71482694149017
64,1,4,676.9754326343536,165.11963307857513
64,1,8,717.6110023260117,113.46945911645889
64,1,12,728.9055788516998,124.57738816738129
64,1,16,752.3381811380386,125.7440447807312
64,1,20,788.935826420784,142.3031985759735
65,0,4,528.0302512645721,159.86880660057068
65,0,8,505.6138873100281,104.55155372619629
65,0,12,463.7623429298401,87.05385774374008
65,0,16,432.08579808473587,96.19002044200897
65,0,20,405.3377437591553,132.1791112422943
65,1,4,677.3678010702133,165.00358283519745
65,1,8,717.4879431724548,113.19173127412796
65,1,12,728.4035432338715,125.02384185791016
65,1,16,752.8381752967834,126.54118239879608
65,1,20,788.3972895145416,142.0491635799408
66,0,4,542.2809422016144,161.06456518173218
66,0,8,519.2396876215935,107.70459473133087
66,0,12,477.23225742578506,91.11317992210388
66,0,16,450.385437309742,101.19376331567764
66,0,20,415.9809723496437,134.24216210842133
66,1,4,677.1937054395676,165.15231132507324
66,1,8,717.3725599050522,113.49207162857056
66,1,12,729.6579790115356,124.86323714256287
66,1,16,753.1304305791855,126.39293074607849
66,1,20,788.586328625679,142.1479731798172
67,0,4,553.4107729792595,164.0230417251587
67,0,8,532.7523502707481,112.86457628011703
67,0,12,492.5756189227104,92.72663295269012
67,0,16,463.6740702390671,102.5589257478714
67,0,20,426.9053915143013,131.70337677001953
67,1,4,677.6886367797852,165.3776466846466
67,1,8,716.9135582447052,113.98358643054962
67,1,12,728.4006035327911,124.76453185081482
67,1,16,752.7191990613937,127.26426124572754
67,1,20,788.401209115982,142.3988789319992
68,0,4,561.704118847847,167.96809434890747
68,0,8,542.128036916256,113.33528161048889
68,0,12,502.5978356599808,90.04233032464981
68,0,16,472.2844138741493,98.68907183408737
68,0,20,440.96532851457596,132.6736956834793
68,1,4,678.6364454030991,166.68233275413513
68,1,8,717.2445195913315,114.16067183017731
68,1,12,730.0978726148605,124.74069744348526
68,1,16,753.9266812801361,127.6489794254303
68,1,20,788.786718249321,142.98051595687866
69,0,4,571.2168690562248,167.82324016094208
69,0,8,551.7655611038208,115.37571251392365
69,0,12,512.0521184802055,90.93187004327774
69,0,16,480.14533787965775,97.77407348155975
69,0,20,447.42009550333023,129.7627091407776
69,1,4,679.0964269638062,165.61560332775116
69,1,8,716.8365544080734,114.70679938793182
69,1,12,728.6722809076309,123.94173443317413
69,1,16,752.9516804218292,126.74462795257568
69,1,20,788.9181882143021,143.45455169677734
70,0,4,575.4242753982544,165.79534113407135
70,0,8,559.122448861599,114.03457075357437
70,0,12,518.1656759977341,90.42905271053314
70,0,16,488.36580365896225,96.82454913854599
70,0,20,455.5575555562973,129.82502579689026
70,1,4,680.0920873880386,165.35015404224396
70,1,8,717.3244631290436,115.3678148984909
70,1,12,728.0957728624344,122.51003831624985
70,1,16,750.8920931816101,124.25500899553299
70,1,20,793.6170554161072,143.76431703567505
71,0,4,579.0819576382637,165.58995842933655
71,0,8,564.1878396272659,114.80662226676941
71,0,12,524.7350096702576,88.98567408323288
71,0,16,494.30436730384827,96.08529508113861
71,0,20,461.1679342389107,127.16291844844818
71,1,4,681.2867492437363,165.12653231620789
71,1,8,718.3972907066345,115.62786996364594
71,1,12,727.81225502491,126.06099247932434
71,1,16,750.888500213623,124.06324595212936
71,1,20,792.9538261890411,142.41273701190948
72,0,4,582.0279055833817,164.0382707118988
72,0,8,566.775593161583,113.75275999307632
72,0,12,527.1437272429466,87.89228647947311
72,0,16,496.8453714251518,95.78465670347214
72,0,20,462.96821534633636,125.7525086402893
72,1,4,681.6217118501663,165.00942409038544
72,1,8,719.6652817726135,116.38440191745758
72,1,12,726.9225871562958,125.41832029819489
72,1,16,748.5079139471054,124.76275116205215
72,1,20,793.0386692285538,142.61454343795776
73,0,4,583.076603114605,162.68278658390045
73,0,8,567.4547049403191,110.07457971572876
73,0,12,528.7350037693977,85.0805714726448
73,0,16,498.613438308239,93.0740013718605
73,0,20,464.49828892946243,122.0477819442749
73,1,4,680.375360250473,165.37515819072723
73,1,8,718.3006888628006,116.65230989456177
73,1,12,726.6037112474442,124.68357384204865
73,1,16,749.9236249923706,123.83420765399933
73,1,20,794.7918742895126,143.1289166212082
74,0,4,584.8019218444824,159.19949114322662
74,0,8,566.6290163993835,106.65406286716461
74,0,12,529.2255255579948,82.3964849114418
74,0,16,499.16810274124146,89.71458673477173
74,0,20,465.9498071670532,119.04104053974152
74,1,4,678.7381100654602,164.78219628334045
74,1,8,718.7891691923141,116.3955107331276
74,1,12,726.4943706989288,122.59193509817123
74,1,16,750.0682419538498,124.22813475131989
74,1,20,795.1358193159103,143.74671876430511
75,0,4,585.5940896272659,156.34244680404663
75,0,8,568.8984248042107,106.85268044471741
75,0,12,530.7558849453926,79.65122908353806
75,0,16,499.4548460841179,87.42957562208176
75,0,20,465.72634905576706,116.96229875087738
75,1,4,678.0592432618141,165.88829457759857
75,1,8,718.5872280597687,116.03140830993652
75,1,12,726.2996155023575,124.68583136796951
75,1,16,750.5655413866043,123.736672103405
75,1,20,795.1038908958435,142.82959699630737
76,0,4,585.8316746354103,154.75629270076752
76,0,8,569.786581993103,103.37023437023163
76,0,12,531.4852982759476,77.15708017349243
76,0,16,500.0138792395592,85.55656671524048
76,0,20,467.4253737926483,114.89059031009674
76,1,4,677.8919252753258,165.2914136648178
76,1,8,718.8663363456726,115.1689663529396
76,1,12,726.2107712030411,124.9384880065918
76,1,16,750.9070366621017,123.28766286373138
76,1,20,796.0387974977493,141.4629966020584
77,0,4,586.7628657817841,152.61848270893097
77,0,8,571.5456256270409,102.47115045785904
77,0,12,532.8023660182953,75.98026096820831
77,0,16,500.942579805851,84.51081812381744
77,0,20,468.8296118378639,115.77609181404114
77,1,4,678.4337285161018,165.18814861774445
77,1,8,718.699916601181,114.81892317533493
77,1,12,725.6100106239319,125.6839781999588
77,1,16,749.5473432540894,124.75340813398361
77,1,20,795.795618891716,140.46065509319305
78,0,4,587.8068271279335,152.84430980682373
78,0,8,571.1931473016739,99.62531924247742
78,0,12,533.5111606121063,76.59631967544556
78,0,16,502.7362874150276,85.368312895298
78,0,20,470.79651683568954,117.07457900047302
78,1,4,678.1742998957634,165.23632407188416
78,1,8,718.5368448495865,115.09469151496887
78,1,12,725.577102303505,123.95813316106796
78,1,16,749.1702449321747,124.95676428079605
78,1,20,795.9059393405914,140.41391015052795
79,0,4,589.2723089456558,151.7469435930252
79,0,8,571.2115204334259,95.83793580532074
79,0,12,536.9363206624985,75.60566812753677
79,0,16,505.233114361763,83.21279287338257
79,0,20,474.1707220673561,115.10153114795685
79,1,4,677.0658692717552,166.03325307369232
79,1,8,719.0268766880035,114.72517997026443
79,1,12,726.2143641710281,126.54472887516022
79,1,16,749.8233485221863,124.90454316139221
79,1,20,796.2765049934387,139.4050568342209
80,0,4,591.5905490517616,152.18719840049744
80,0,8,571.0462030768394,93.52319687604904
80,0,12,538.1256747245789,76.67900621891022
80,0,16,507.36635744571686,83.88133347034454
80,0,20,474.8172929883003,114.42746967077255
80,1,4,676.7610386013985,166.24687612056732
80,1,8,720.2725750207901,113.58896642923355
80,1,12,735.7420986890793,127.71347165107727
80,1,16,763.0412244796753,123.7679049372673
80,1,20,796.6601359844208,140.90363681316376
81,0,4,595.1243963837624,153.84580194950104
81,0,8,572.4704065918922,93.2493582367897
81,0,12,538.6101946234703,78.35056632757187
81,0,16,508.2181766629219,85.4393020272255
81,0,20,472.7842038869858,115.93002825975418
81,1,4,676.2447127699852,166.6666567325592
81,1,8,727.8191959857941,113.72574418783188
81,1,12,748.0785542726517,125.76495110988617
81,1,16,771.7980223894119,129.63536381721497
81,1,20,803.0311214923859,148.17388355731964
82,0,4,597.6468640565872,154.64656054973602
82,0,8,572.024347782135,93.44649314880371
82,0,12,537.0791411399841,77.65797525644302
82,0,16,510.2627795934677,86.09133213758469
82,0,20,474.10858005285263,118.0313378572464
82,1,4,678.3208358287811,166.95651412010193
82,1,8,739.0219885110855,122.47173488140106
82,1,12,759.6866172552109,126.1352002620697
82,1,16,782.9965686798096,132.56266713142395
82,1,20,811.6772723197937,149.30450916290283
83,0,4,599.0626159310341,157.93083608150482
83,0,8,573.1301245093346,93.41886639595032
83,0,12,536.7512419819832,78.06922495365143
83,0,16,510.2892369031906,87.12660521268845
83,0,20,474.20448780059814,118.8061311841011
83,1,4,678.6332607269287,165.25430977344513
83,1,8,751.7818427085876,121.71272933483124
83,1,12,773.8799023628235,126.96351110935211
83,1,16,797.7029949426651,136.9924247264862
83,1,20,821.2804591655731,154.8258513212204
84,0,4,601.4211136102676,158.74460339546204
84,0,8,573.216478228569,93.96390616893768
84,0,12,536.8272659182549,79.5302763581276
84,0,16,510.59435337781906,88.87623995542526
84,0,20,473.21719735860825,120.70751935243607
84,1,4,678.6782544851303,166.41207039356232
84,1,8,756.9998121261597,123.94991517066956
84,1,12,780.8715730905533,126.0727196931839
84,1,16,805.7512432336807,136.629119515419
84,1,20,829.8743486404419,157.3115736246109
85,0,4,602.8345790505409,161.83266043663025
85,0,8,572.8212109208107,94.40264850854874
85,0,12,536.9166818261147,79.6990618109703
85,0,16,510.92347741127014,89.73538875579834
85,0,20,475.65853744745255,122.05049395561218
85,1,4,678.818706870079,168.4301793575287
85,1,8,768.3831512928009,124.29334223270416
85,1,12,792.1463882923126,132.19758868217468
85,1,16,816.0478729009628,144.75278556346893
85,1,20,833.8182842731476,163.47503662109375
86,0,4,604.2564961314201,161.4418923854828
86,0,8,573.2441195845604,93.55834871530533
86,0,12,537.1097221970558,80.45364916324615
86,0,16,512.2322568297386,90.98754078149796
86,0,20,476.24639600515366,123.66291880607605
86,1,4,677.9617840051651,167.81166195869446
86,1,8,771.3999378681183,126.91812217235565
86,1,12,792.3506158590317,133.45621526241302
86,1,16,812.5131273269653,145.1895236968994
86,1,20,834.6420538425446,161.16489470005035
87,0,4,604.6225297451019,162.0803326368332
87,0,8,572.6845556497574,93.78097951412201
87,0,12,537.5328350067139,81.06660842895508
87,0,16,512.5883689522743,91.2524163722992
87,0,20,477.91508466005325,123.05086106061935
87,1,4,679.4486194849014,170.27781903743744
87,1,8,772.4214839935303,126.87307596206665
87,1,12,794.2615848779678,133.06723535060883
87,1,16,815.5788272619247,146.7825472354889
87,1,20,835.3152453899384,162.0388627052307
88,0,4,604.9696186184883,161.85246407985687
88,0,8,573.4814596176147,93.41302514076233
88,0,12,537.3713964223862,81.2188982963562
88,0,16,512.7151843905449,90.9067764878273
88,0,20,476.1499983072281,122.94229865074158
88,1,4,680.1773795485497,170.04559934139252
88,1,8,772.136332988739,127.20049917697906
88,1,12,793.6112576723099,133.66366922855377
88,1,16,813.4241080284119,146.72888815402985
88,1,20,834.3167269229889,162.1059626340866
89,0,4,604.9185413122177,162.33491897583008
89,0,8,573.4917077422142,93.3321937918663
89,0,12,537.3250961303711,81.01730793714523
89,0,16,512.3464152216911,90.66469222307205
89,0,20,476.255541741848,122.73655831813812
89,1,4,680.1312425732613,171.7076599597931
89,1,8,772.8759944438934,126.80411338806152
89,1,12,794.4635260105133,133.59194993972778
89,1,16,813.7930405139923,146.87779545783997
89,1,20,834.9361872673035,163.00855576992035
90,0,4,604.0561065077782,162.17125952243805
90,0,8,573.6851972341537,93.8010886311531
90,0,12,537.6171472668648,80.66210150718689
90,0,16,511.61969661712646,89.68842774629593
90,0,20,476.20340287685394,122.65290319919586
90,1,4,680.7651156187057,172.6396530866623
90,1,8,773.2382309436798,127.1142065525055
90,1,12,793.7853533029556,133.3000212907791
90,1,16,811.664451956749,144.82197165489197
90,1,20,835.1070165634155,161.76478564739227
91,0,4,602.8104490041733,161.30942106246948
91,0,8,574.0177917480469,93.72109919786453
91,0,12,537.1266663074493,79.76558059453964
91,0,16,510.14768213033676,88.7599065899849
91,0,20,475.8296525478363,120.9423765540123
91,1,4,681.0829707980156,177.71127820014954
91,1,8,772.1916973590851,128.56285274028778
91,1,12,793.0274820327759,129.17445600032806
91,1,16,814.9257236719131,137.61629164218903
91,1,20,837.9470944404602,163.35712373256683
92,0,4,601.1130166053772,158.37541222572327
92,0,8,574.3543875217438,92.97915548086166
92,0,12,537.3517167568207,79.00021970272064
92,0,16,510.472314953804,87.16466277837753
92,0,20,475.1179590821266,118.18229407072067
92,1,4,686.9299954175949,182.33825266361237
92,1,8,773.4805929660797,128.29819321632385
92,1,12,794.3441414833069,130.22640347480774
92,1,16,816.1820375919342,137.9711627960205
92,1,20,840.9132528305054,162.93098032474518
93,0,4,598.9008915424347,156.62525594234467
93,0,8,574.8090612888336,92.51105785369873
93,0,12,538.8071137666702,77.50336825847626
93,0,16,510.5695700645447,85.73738485574722
93,0,20,474.72669303417206,118.13966929912567
93,1,4,692.6148873567581,185.3061467409134
93,1,8,774.2012280225754,129.80368733406067
93,1,12,793.502733707428,129.9544870853424
93,1,16,816.4516735076904,136.68487966060638
93,1,20,842.3120605945587,162.7085655927658
94,0,4,598.0773669481277,153.39434146881104
94,0,8,574.48744982481,92.76732802391052
94,0,12,540.5058935284615,75.25350898504257
94,0,16,510.8906099200249,83.51089060306549
94,0,20,473.78313064575195,115.76153337955475
94,1,4,699.7531348466873,189.11220133304596
94,1,8,774.9123907089233,133.0772489309311
94,1,12,789.3351358175278,130.55601716041565
94,1,16,815.5319553613663,133.84130597114563
94,1,20,844.9915164709091,161.2159013748169
95,0,4,597.6667070388794,151.73903107643127
95,0,8,574.5557570457458,91.97745472192764
95,0,12,540.3534373641014,73.99336248636246
95,0,16,510.5549532175064,81.06223493814468
95,0,20,473.4233030676842,112.77085542678833
95,1,4,712.1699422597885,189.7573173046112
95,1,8,776.0331517457962,134.38405096530914
95,1,12,789.5458143949509,130.53108751773834
95,1,16,814.1432732343674,133.78238677978516
95,1,20,845.2098709344864,160.6946885585785
96,0,4,596.9114896655083,149.8381644487381
96,0,8,574.3512436747551,91.89421683549881
96,0,12,540.4602465033531,73.19454103708267
96,0,16,510.12575685977936,80.279640853405
96,0,20,474.367396235466,111.02019995450974
96,1,4,723.701491355896,185.14417111873627
96,1,8,778.6755347251892,132.36550986766815
96,1,12,789.2036658525467,132.80509412288666
96,1,16,813.3323240280151,133.48659873008728
96,1,20,843.1882548332214,157.98808634281158
97,0,4,596.5146708488464,148.7261801958084
97,0,8,574.5154586434364,91.01072698831558
97,0,12,540.6580638885498,72.9886069893837
97,0,16,510.06267577409744,79.72937822341919
97,0,20,473.15350383520126,109.81974005699158
97,1,4,729.4226396083832,185.20347774028778
97,1,8,776.3992261886597,133.47811996936798
97,1,12,788.8006001710892,133.16455483436584
97,1,16,812.5016134977341,133.78748297691345
97,1,20,844.3616038560867,158.08497369289398
98,0,4,597.2930383682251,148.49257469177246
98,0,8,574.0789130330086,91.22750908136368
98,0,12,540.8411419391632,73.07825982570648
98,0,16,510.48795253038406,79.73844558000565
98,0,20,474.4910678267479,109.99660938978195
98,1,4,731.12717628479,185.92974543571472
98,1,8,776.964465379715,133.68567824363708
98,1,12,787.7181369066238,133.5189938545227
98,1,16,811.1501675844193,136.29809021949768
98,1,20,842.9718601703644,158.38482975959778
99,0,4,599.1902887821198,151.7714112997055
99,0,8,575.6115588545799,91.0831168293953
99,0,12,540.4543262720108,73.28352332115173
99,0,16,511.3131511211395,81.30430430173874
99,0,20,474.7034612298012,113.0586788058281
99,1,4,732.6020896434784,186.42565608024597
99,1,8,776.6887050867081,135.57155430316925
